College Code,College Name,Category Name,University,District,Zone,Group,branch,Total No of students,1st year,2nd year,3rd year,4th year,Disciplines
9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Aeronautical Engineering,38,9,6,3,20,OTHER
9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Biomedical Engineering,98,40,15,19,24,OTHER
9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,43,6,0,27,10,CIVIL
9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,57,15,16,18,8,EEE
9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,90,8,23,44,15,MECH
9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,80,43,29,6,2,ECE
9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Petrochemical Engineering,13,3,4,0,6,OTHER
9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Textile Technology,82,10,28,32,12,OTHER
9215,R.V.S. College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,143,48,55,20,20,CS
9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,228,18,76,84,50,CIVIL
9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,568,32,164,260,112,MECH
9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,164,22,60,47,35,EEE
9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechatronics Engineering,1,0,0,1,0,MECH
9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,218,60,58,54,46,CS
9216,SBM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,248,75,67,47,59,ECE
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,705,184,175,167,179,ECE
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,463,126,86,127,124,EEE
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering (Artificial Intelligence and Machine learning ),56,56,0,0,0,CS
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,760,185,190,198,187,CS
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.E Biomedical Engineering,207,52,42,53,60,OTHER
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.E Agriculture Engineering,209,36,48,59,66,OTHER
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.E Computer Science and Business Systems,57,57,0,0,0,CS
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,609,85,85,187,252,MECH
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.Tech Chemical Engineering,88,0,0,44,44,OTHER
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,Others,38,0,37,1,0,OTHER
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.E Civil Engineering,316,37,49,114,116,CIVIL
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.Tech Biotechnology,112,44,35,33,0,OTHER
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,ELECTRICAL AND ELECTRONICS ENGINEERING (FULL TIME),1,0,0,1,0,EEE
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,ELECTRONICS AND COMMUNICATION ENGINEERING (FULL TIME),3,0,3,0,0,ECE
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.Tech Information Technology,311,119,66,65,61,IT
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.E Computer Science and Design,115,55,60,0,0,CS
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.Tech Artificial Intelligence and Data Science,123,59,64,0,0,CS
9217,SETHU INSTITUTE OF TECHNOLOGY,Affilated Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XV : Dindigul,4.0,B.Tech Computer Science and Business System,108,0,53,55,0,CS
9218,Sree Sowdambika College of Engineering Aruppukottai ,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Electrical and Electronics Engineering,115,18,54,31,12,EEE
9218,Sree Sowdambika College of Engineering Aruppukottai ,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Civil Engineering,65,2,29,23,11,CIVIL
9218,Sree Sowdambika College of Engineering Aruppukottai ,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Electronics and Communication Engineering,94,43,18,15,18,ECE
9218,Sree Sowdambika College of Engineering Aruppukottai ,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Mechanical Engineering,112,7,58,27,20,MECH
9218,Sree Sowdambika College of Engineering Aruppukottai ,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Computer Science and Engineering,190,60,59,37,34,CS
9220,Sri Vidya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Computer Science and Engineering,100,42,29,6,23,CS
9220,Sri Vidya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Mechanical Engineering,48,9,6,9,24,MECH
9220,Sri Vidya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Electrical and Electronics Engineering,28,3,9,6,10,EEE
9220,Sri Vidya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Civil Engineering,25,4,3,0,18,CIVIL
9220,Sri Vidya college of engineering and technology,Affilated Non - Autonomous,ANNA UNIVERSITY,VIRUDHUNAGAR,Zone XXII : Madurai,5.0,B.E Electronics and Communication Engineering,47,23,7,8,9,ECE
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Computer Science and Business Systems,28,28,0,0,0,CS
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,142,22,54,22,44,EEE
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Automobile Engineering,18,0,0,0,18,MECH
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,240,61,66,58,55,CS
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,168,26,39,55,48,MECH
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.Tech Artificial Intelligence and Data Science,29,29,0,0,0,CS
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,443,127,114,87,115,ECE
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,53,0,15,23,15,CIVIL
9222,Theni Kammavar Sangam College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Civil Engineering,38,7,3,15,13,CIVIL
9222,Theni Kammavar Sangam College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,72,27,21,14,10,EEE
9222,Theni Kammavar Sangam College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,204,56,55,52,41,CS
9222,Theni Kammavar Sangam College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,116,28,38,25,25,MECH
9222,Theni Kammavar Sangam College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,150,51,45,25,29,ECE
9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,104,8,48,25,23,MECH
9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering,66,7,31,9,19,CIVIL
9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,153,55,37,31,30,ECE
9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Mechanical Engineering (Tamil Medium),8,4,3,1,0,MECH
9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,104,28,50,15,11,EEE
9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Civil Engineering (Tamil Medium),15,5,6,1,3,CIVIL
9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,Others,1,0,0,0,0,OTHER
9223,"UNIVERSITY COLLEGE OF ENGINEERING, DINDIGUL",University Constituent Colleges,ANNA UNIVERSITY,DINDIGUL,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,192,57,57,35,43,CS
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Biotechnology,206,54,53,52,47,OTHER
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Information Technology,628,179,191,149,109,IT
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,741,186,196,175,184,ECE
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Biomedical Engineering,209,56,46,51,56,OTHER
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Computer and Communication Engineering,28,28,0,0,0,ECE
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,Others,2,0,0,2,0,OTHER
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Civil Engineering,81,16,18,19,28,CIVIL
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Computer Science and Business Systems,54,54,0,0,0,CS
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,337,74,64,89,110,MECH
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,707,174,202,151,180,CS
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Computer Science and Business System,1,1,0,0,0,CS
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Chemical Engineering,158,20,40,56,42,OTHER
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.Tech Artificial Intelligence and Data Science,162,101,61,0,0,CS
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,231,48,66,59,58,EEE
9230,"Arulmurugan College Of Engineering, Karur",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,81,4,51,10,16,MECH
9230,"Arulmurugan College Of Engineering, Karur",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,40,2,23,6,9,EEE
9230,"Arulmurugan College Of Engineering, Karur",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,35,5,6,7,17,ECE
9230,"Arulmurugan College Of Engineering, Karur",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,98,28,34,13,23,CS
9230,"Arulmurugan College Of Engineering, Karur",Affilated Non - Autonomous,ANNA UNIVERSITY,KARUR,Zone XV : Dindigul,4.0,B.E Civil Engineering,33,1,23,7,2,CIVIL
9233,GOVERNMENT COLLEGE OF ENGINEERING,Government College,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Mechanical Engineering,199,44,57,51,47,MECH
9233,GOVERNMENT COLLEGE OF ENGINEERING,Government College,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Computer Science and Engineering,200,53,52,41,54,CS
9233,GOVERNMENT COLLEGE OF ENGINEERING,Government College,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Electronics and Communication Engineering,207,57,54,51,45,ECE
9233,GOVERNMENT COLLEGE OF ENGINEERING,Government College,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Electrical and Electronics Engineering,200,50,42,51,57,EEE
9233,GOVERNMENT COLLEGE OF ENGINEERING,Government College,ANNA UNIVERSITY,THENI,Zone XV : Dindigul,4.0,B.E Civil Engineering,194,36,53,49,56,CIVIL
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,MADURAI,Zone XXII : Madurai,5.0,B.E Mechanical Engineering,141,33,35,30,43,MECH
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,MADURAI,Zone XXII : Madurai,5.0,B.E Civil Engineering,12,0,0,0,12,CIVIL
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,MADURAI,Zone XXII : Madurai,5.0,B.Tech Agriculture Engineering,60,60,0,0,0,OTHER
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,MADURAI,Zone XXII : Madurai,5.0,B.E Electrical and Electronics Engineering,214,59,58,47,50,EEE
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,MADURAI,Zone XXII : Madurai,5.0,B.E Agriculture Engineering,115,0,58,57,0,OTHER
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,MADURAI,Zone XXII : Madurai,5.0,B.E Computer Science and Engineering,238,60,63,60,55,CS
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,MADURAI,Zone XXII : Madurai,5.0,B.E Electronics and Communication Engineering,231,60,56,61,54,ECE
9500,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI",University Regional Campus,ANNA UNIVERSITY,TIRUNELVELI,Zone XX : Tirunelveli-II,5.0,B.E Geoinformatics,175,37,45,43,50,OTHER
9500,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI",University Regional Campus,ANNA UNIVERSITY,TIRUNELVELI,Zone XX : Tirunelveli-II,5.0,B.E Electronics and Communication Engineering,212,53,55,56,48,ECE
9500,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI",University Regional Campus,ANNA UNIVERSITY,TIRUNELVELI,Zone XX : Tirunelveli-II,5.0,B.E Computer Science and Engineering,203,54,51,51,47,CS
9500,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI",University Regional Campus,ANNA UNIVERSITY,TIRUNELVELI,Zone XX : Tirunelveli-II,5.0,B.E Mechanical Engineering,200,40,53,54,53,MECH
9503,GRACE COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,Others,1,0,0,1,0,OTHER
9503,GRACE COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Computer Science and Engineering,189,104,54,27,4,CS
9503,GRACE COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Electrical and Electronics Engineering,51,16,9,24,2,EEE
9503,GRACE COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Electronics and Communication Engineering,92,17,34,34,7,ECE
9503,GRACE COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Civil Engineering,19,4,6,6,3,CIVIL
9503,GRACE COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.Tech Artificial Intelligence and Data Science,28,28,0,0,0,CS
9503,GRACE COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Mechanical Engineering,55,9,10,33,3,MECH
9504,Dr.G.U.Pope College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Mechanical Engineering,89,23,25,28,13,MECH
9504,Dr.G.U.Pope College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Civil Engineering,41,9,13,11,8,CIVIL
9504,Dr.G.U.Pope College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Electrical and Electronics Engineering,60,23,9,12,16,EEE
9504,Dr.G.U.Pope College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Electronics and Communication Engineering,117,60,25,15,17,ECE
9504,Dr.G.U.Pope College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Computer Science and Engineering,190,60,48,50,32,CS
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Electronics and Communication Engineering,116,30,29,22,35,ECE
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Computer Science and Engineering,230,60,62,44,64,CS
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Civil Engineering,48,14,9,10,15,CIVIL
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Electrical and Electronics Engineering,80,24,30,16,10,EEE
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.Tech Information Technology,116,30,31,26,29,IT
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",Affilated Non - Autonomous,ANNA UNIVERSITY,THOOTHUKUDI,Zone XX : Tirunelveli-II,5.0,B.E Mechanical Engineering,69,13,15,17,24,MECH
9506,EINSTEIN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.E Electrical and Electronics Engineering,75,26,12,18,19,EEE
9506,EINSTEIN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.E Electronics and Communication Engineering,176,60,51,34,31,ECE
9506,EINSTEIN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.E Computer Science and Engineering,394,120,112,93,69,CS
9506,EINSTEIN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.E Civil Engineering,37,7,16,8,6,CIVIL
9506,EINSTEIN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.E Mechanical Engineering,114,13,22,31,48,MECH
9507,FRANCIS XAVIER ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.Tech Computer Science and Business Systems,7,7,0,0,0,CS
9507,FRANCIS XAVIER ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.E Mechanical Engineering,392,48,105,130,109,MECH
9507,FRANCIS XAVIER ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.Tech Computer Science and Business System,94,37,57,0,0,CS
9507,FRANCIS XAVIER ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.Tech Artificial Intelligence and Data Science,146,90,56,0,0,CS
9507,FRANCIS XAVIER ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.E Electrical and Electronics Engineering,344,58,79,104,103,EEE
9507,FRANCIS XAVIER ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.E Computer Science and Engineering (Tamil Medium),1,1,0,0,0,CS
9507,FRANCIS XAVIER ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.E Electronics and Communication Engineering,461,114,114,130,103,ECE
9507,FRANCIS XAVIER ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUNELVELI,Zone XVI : Tirunelveli-I,4.0,B.E Computer Science and Engineering,529,173,115,131,110,CS
